item_name,item_id,cpi_index,estimated_price,data_month,category,is_price_estimated,last_updated,data_source,raw_data
Accommodation,accommodation,101.7610,152.64,2025-12,Other,true,2026-02-14 19:59:24.084+00,data.gov.sg,"{""_id"":76,""1961Apr"":""na"",""1961Aug"":""na"",""1961Dec"":""na"",""1961Feb"":""na"",""1961Jan"":""na"",""1961Jul"":""na"",""1961Jun"":""na"",""1961Mar"":""na"",""1961May"":""na"",""1961Nov"":""na"",""1961Oct"":""na"",""1961Sep"":""na"",""1962Apr"":""na"",""1962Aug"":""na"",""1962Dec"":""na"",""1962Feb"":""na"",""1962Jan"":""na"",""1962Jul"":""na"",""1962Jun"":""na"",""1962Mar"":""na"",""1962May"":""na"",""1962Nov"":""na"",""1962Oct"":""na"",""1962Sep"":""na"",""1963Apr"":""na"",""1963Aug"":""na"",""1963Dec"":""na"",""1963Feb"":""na"",""1963Jan"":""na"",""1963Jul"":""na"",""1963Jun"":""na"",""1963Mar"":""na"",""1963May"":""na"",""1963Nov"":""na"",""1963Oct"":""na"",""1963Sep"":""na"",""1964Apr"":""na"",""1964Aug"":""na"",""1964Dec"":""na"",""1964Feb"":""na"",""1964Jan"":""na"",""1964Jul"":""na"",""1964Jun"":""na"",""1964Mar"":""na"",""1964May"":""na"",""1964Nov"":""na"",""1964Oct"":""na"",""1964Sep"":""na"",""1965Apr"":""na"",""1965Aug"":""na"",""1965Dec"":""na"",""1965Feb"":""na"",""1965Jan"":""na"",""1965Jul"":""na"",""1965Jun"":""na"",""1965Mar"":""na"",""1965May"":""na"",""1965Nov"":""na"",""1965Oct"":""na"",""1965Sep"":""na"",""1966Apr"":""na"",""1966Aug"":""na"",""1966Dec"":""na"",""1966Feb"":""na"",""1966Jan"":""na"",""1966Jul"":""na"",""1966Jun"":""na"",""1966Mar"":""na"",""1966May"":""na"",""1966Nov"":""na"",""1966Oct"":""na"",""1966Sep"":""na"",""1967Apr"":""na"",""1967Aug"":""na"",""1967Dec"":""na"",""1967Feb"":""na"",""1967Jan"":""na"",""1967Jul"":""na"",""1967Jun"":""na"",""1967Mar"":""na"",""1967May"":""na"",""1967Nov"":""na"",""1967Oct"":""na"",""1967Sep"":""na"",""1968Apr"":""na"",""1968Aug"":""na"",""1968Dec"":""na"",""1968Feb"":""na"",""1968Jan"":""na"",""1968Jul"":""na"",""1968Jun"":""na"",""1968Mar"":""na"",""1968May"":""na"",""1968Nov"":""na"",""1968Oct"":""na"",""1968Sep"":""na"",""1969Apr"":""na"",""1969Aug"":""na"",""1969Dec"":""na"",""1969Feb"":""na"",""1969Jan"":""na"",""1969Jul"":""na"",""1969Jun"":""na"",""1969Mar"":""na"",""1969May"":""na"",""1969Nov"":""na"",""1969Oct"":""na"",""1969Sep"":""na"",""1970Apr"":""na"",""1970Aug"":""na"",""1970Dec"":""na"",""1970Feb"":""na"",""1970Jan"":""na"",""1970Jul"":""na"",""1970Jun"":""na"",""1970Mar"":""na"",""1970May"":""na"",""1970Nov"":""na"",""1970Oct"":""na"",""1970Sep"":""na"",""1971Apr"":""na"",""1971Aug"":""na"",""1971Dec"":""na"",""1971Feb"":""na"",""1971Jan"":""na"",""1971Jul"":""na"",""1971Jun"":""na"",""1971Mar"":""na"",""1971May"":""na"",""1971Nov"":""na"",""1971Oct"":""na"",""1971Sep"":""na"",""1972Apr"":""na"",""1972Aug"":""na"",""1972Dec"":""na"",""1972Feb"":""na"",""1972Jan"":""na"",""1972Jul"":""na"",""1972Jun"":""na"",""1972Mar"":""na"",""1972May"":""na"",""1972Nov"":""na"",""1972Oct"":""na"",""1972Sep"":""na"",""1973Apr"":""na"",""1973Aug"":""na"",""1973Dec"":""na"",""1973Feb"":""na"",""1973Jan"":""na"",""1973Jul"":""na"",""1973Jun"":""na"",""1973Mar"":""na"",""1973May"":""na"",""1973Nov"":""na"",""1973Oct"":""na"",""1973Sep"":""na"",""1974Apr"":""na"",""1974Aug"":""na"",""1974Dec"":""na"",""1974Feb"":""na"",""1974Jan"":""na"",""1974Jul"":""na"",""1974Jun"":""na"",""1974Mar"":""na"",""1974May"":""na"",""1974Nov"":""na"",""1974Oct"":""na"",""1974Sep"":""na"",""1975Apr"":""na"",""1975Aug"":""na"",""1975Dec"":""na"",""1975Feb"":""na"",""1975Jan"":""na"",""1975Jul"":""na"",""1975Jun"":""na"",""1975Mar"":""na"",""1975May"":""na"",""1975Nov"":""na"",""1975Oct"":""na"",""1975Sep"":""na"",""1976Apr"":""na"",""1976Aug"":""na"",""1976Dec"":""na"",""1976Feb"":""na"",""1976Jan"":""na"",""1976Jul"":""na"",""1976Jun"":""na"",""1976Mar"":""na"",""1976May"":""na"",""1976Nov"":""na"",""1976Oct"":""na"",""1976Sep"":""na"",""1977Apr"":""na"",""1977Aug"":""na"",""1977Dec"":""na"",""1977Feb"":""na"",""1977Jan"":""na"",""1977Jul"":""na"",""1977Jun"":""na"",""1977Mar"":""na"",""1977May"":""na"",""1977Nov"":""na"",""1977Oct"":""na"",""1977Sep"":""na"",""1978Apr"":""na"",""1978Aug"":""na"",""1978Dec"":""na"",""1978Feb"":""na"",""1978Jan"":""na"",""1978Jul"":""na"",""1978Jun"":""na"",""1978Mar"":""na"",""1978May"":""na"",""1978Nov"":""na"",""1978Oct"":""na"",""1978Sep"":""na"",""1979Apr"":""na"",""1979Aug"":""na"",""1979Dec"":""na"",""1979Feb"":""na"",""1979Jan"":""na"",""1979Jul"":""na"",""1979Jun"":""na"",""1979Mar"":""na"",""1979May"":""na"",""1979Nov"":""na"",""1979Oct"":""na"",""1979Sep"":""na"",""1980Apr"":""na"",""1980Aug"":""na"",""1980Dec"":""na"",""1980Feb"":""na"",""1980Jan"":""na"",""1980Jul"":""na"",""1980Jun"":""na"",""1980Mar"":""na"",""1980May"":""na"",""1980Nov"":""na"",""1980Oct"":""na"",""1980Sep"":""na"",""1981Apr"":""na"",""1981Aug"":""na"",""1981Dec"":""na"",""1981Feb"":""na"",""1981Jan"":""na"",""1981Jul"":""na"",""1981Jun"":""na"",""1981Mar"":""na"",""1981May"":""na"",""1981Nov"":""na"",""1981Oct"":""na"",""1981Sep"":""na"",""1982Apr"":""na"",""1982Aug"":""na"",""1982Dec"":""na"",""1982Feb"":""na"",""1982Jan"":""na"",""1982Jul"":""na"",""1982Jun"":""na"",""1982Mar"":""na"",""1982May"":""na"",""1982Nov"":""na"",""1982Oct"":""na"",""1982Sep"":""na"",""1983Apr"":""na"",""1983Aug"":""na"",""1983Dec"":""na"",""1983Feb"":""na"",""1983Jan"":""na"",""1983Jul"":""na"",""1983Jun"":""na"",""1983Mar"":""na"",""1983May"":""na"",""1983Nov"":""na"",""1983Oct"":""na"",""1983Sep"":""na"",""1984Apr"":""na"",""1984Aug"":""na"",""1984Dec"":""na"",""1984Feb"":""na"",""1984Jan"":""na"",""1984Jul"":""na"",""1984Jun"":""na"",""1984Mar"":""na"",""1984May"":""na"",""1984Nov"":""na"",""1984Oct"":""na"",""1984Sep"":""na"",""1985Apr"":""na"",""1985Aug"":""na"",""1985Dec"":""na"",""1985Feb"":""na"",""1985Jan"":""na"",""1985Jul"":""na"",""1985Jun"":""na"",""1985Mar"":""na"",""1985May"":""na"",""1985Nov"":""na"",""1985Oct"":""na"",""1985Sep"":""na"",""1986Apr"":""na"",""1986Aug"":""na"",""1986Dec"":""na"",""1986Feb"":""na"",""1986Jan"":""na"",""1986Jul"":""na"",""1986Jun"":""na"",""1986Mar"":""na"",""1986May"":""na"",""1986Nov"":""na"",""1986Oct"":""na"",""1986Sep"":""na"",""1987Apr"":""na"",""1987Aug"":""na"",""1987Dec"":""na"",""1987Feb"":""na"",""1987Jan"":""na"",""1987Jul"":""na"",""1987Jun"":""na"",""1987Mar"":""na"",""1987May"":""na"",""1987Nov"":""na"",""1987Oct"":""na"",""1987Sep"":""na"",""1988Apr"":""na"",""1988Aug"":""na"",""1988Dec"":""na"",""1988Feb"":""na"",""1988Jan"":""na"",""1988Jul"":""na"",""1988Jun"":""na"",""1988Mar"":""na"",""1988May"":""na"",""1988Nov"":""na"",""1988Oct"":""na"",""1988Sep"":""na"",""1989Apr"":""na"",""1989Aug"":""na"",""1989Dec"":""na"",""1989Feb"":""na"",""1989Jan"":""na"",""1989Jul"":""na"",""1989Jun"":""na"",""1989Mar"":""na"",""1989May"":""na"",""1989Nov"":""na"",""1989Oct"":""na"",""1989Sep"":""na"",""1990Apr"":""na"",""1990Aug"":""na"",""1990Dec"":""na"",""1990Feb"":""na"",""1990Jan"":""na"",""1990Jul"":""na"",""1990Jun"":""na"",""1990Mar"":""na"",""1990May"":""na"",""1990Nov"":""na"",""1990Oct"":""na"",""1990Sep"":""na"",""1991Apr"":""na"",""1991Aug"":""na"",""1991Dec"":""na"",""1991Feb"":""na"",""1991Jan"":""na"",""1991Jul"":""na"",""1991Jun"":""na"",""1991Mar"":""na"",""1991May"":""na"",""1991Nov"":""na"",""1991Oct"":""na"",""1991Sep"":""na"",""1992Apr"":""na"",""1992Aug"":""na"",""1992Dec"":""na"",""1992Feb"":""na"",""1992Jan"":""na"",""1992Jul"":""na"",""1992Jun"":""na"",""1992Mar"":""na"",""1992May"":""na"",""1992Nov"":""na"",""1992Oct"":""na"",""1992Sep"":""na"",""1993Apr"":""na"",""1993Aug"":""na"",""1993Dec"":""na"",""1993Feb"":""na"",""1993Jan"":""na"",""1993Jul"":""na"",""1993Jun"":""na"",""1993Mar"":""na"",""1993May"":""na"",""1993Nov"":""na"",""1993Oct"":""na"",""1993Sep"":""na"",""1994Apr"":""na"",""1994Aug"":""na"",""1994Dec"":""na"",""1994Feb"":""na"",""1994Jan"":""na"",""1994Jul"":""na"",""1994Jun"":""na"",""1994Mar"":""na"",""1994May"":""na"",""1994Nov"":""na"",""1994Oct"":""na"",""1994Sep"":""na"",""1995Apr"":""na"",""1995Aug"":""na"",""1995Dec"":""na"",""1995Feb"":""na"",""1995Jan"":""na"",""1995Jul"":""na"",""1995Jun"":""na"",""1995Mar"":""na"",""1995May"":""na"",""1995Nov"":""na"",""1995Oct"":""na"",""1995Sep"":""na"",""1996Apr"":""na"",""1996Aug"":""na"",""1996Dec"":""na"",""1996Feb"":""na"",""1996Jan"":""na"",""1996Jul"":""na"",""1996Jun"":""na"",""1996Mar"":""na"",""1996May"":""na"",""1996Nov"":""na"",""1996Oct"":""na"",""1996Sep"":""na"",""1997Apr"":""na"",""1997Aug"":""na"",""1997Dec"":""na"",""1997Feb"":""na"",""1997Jan"":""na"",""1997Jul"":""na"",""1997Jun"":""na"",""1997Mar"":""na"",""1997May"":""na"",""1997Nov"":""na"",""1997Oct"":""na"",""1997Sep"":""na"",""1998Apr"":""na"",""1998Aug"":""na"",""1998Dec"":""na"",""1998Feb"":""na"",""1998Jan"":""na"",""1998Jul"":""na"",""1998Jun"":""na"",""1998Mar"":""na"",""1998May"":""na"",""1998Nov"":""na"",""1998Oct"":""na"",""1998Sep"":""na"",""1999Apr"":""na"",""1999Aug"":""na"",""1999Dec"":""na"",""1999Feb"":""na"",""1999Jan"":""na"",""1999Jul"":""na"",""1999Jun"":""na"",""1999Mar"":""na"",""1999May"":""na"",""1999Nov"":""na"",""1999Oct"":""na"",""1999Sep"":""na"",""2000Apr"":""na"",""2000Aug"":""na"",""2000Dec"":""na"",""2000Feb"":""na"",""2000Jan"":""na"",""2000Jul"":""na"",""2000Jun"":""na"",""2000Mar"":""na"",""2000May"":""na"",""2000Nov"":""na"",""2000Oct"":""na"",""2000Sep"":""na"",""2001Apr"":""na"",""2001Aug"":""na"",""2001Dec"":""na"",""2001Feb"":""na"",""2001Jan"":""na"",""2001Jul"":""na"",""2001Jun"":""na"",""2001Mar"":""na"",""2001May"":""na"",""2001Nov"":""na"",""2001Oct"":""na"",""2001Sep"":""na"",""2002Apr"":""na"",""2002Aug"":""na"",""2002Dec"":""na"",""2002Feb"":""na"",""2002Jan"":""na"",""2002Jul"":""na"",""2002Jun"":""na"",""2002Mar"":""na"",""2002May"":""na"",""2002Nov"":""na"",""2002Oct"":""na"",""2002Sep"":""na"",""2003Apr"":""na"",""2003Aug"":""na"",""2003Dec"":""na"",""2003Feb"":""na"",""2003Jan"":""na"",""2003Jul"":""na"",""2003Jun"":""na"",""2003Mar"":""na"",""2003May"":""na"",""2003Nov"":""na"",""2003Oct"":""na"",""2003Sep"":""na"",""2004Apr"":""na"",""2004Aug"":""na"",""2004Dec"":""na"",""2004Feb"":""na"",""2004Jan"":""na"",""2004Jul"":""na"",""2004Jun"":""na"",""2004Mar"":""na"",""2004May"":""na"",""2004Nov"":""na"",""2004Oct"":""na"",""2004Sep"":""na"",""2005Apr"":""66.141"",""2005Aug"":""66.143"",""2005Dec"":""66.208"",""2005Feb"":""66.063"",""2005Jan"":""61.898"",""2005Jul"":""66.16"",""2005Jun"":""63.047"",""2005Mar"":""64.467"",""2005May"":""66.132"",""2005Nov"":""66.174"",""2005Oct"":""66.175"",""2005Sep"":""65.683"",""2006Apr"":""66.362"",""2006Aug"":""66.425"",""2006Dec"":""66.451"",""2006Feb"":""66.25"",""2006Jan"":""63.621"",""2006Jul"":""66.383"",""2006Jun"":""64.726"",""2006Mar"":""64.593"",""2006May"":""66.357"",""2006Nov"":""66.415"",""2006Oct"":""66.385"",""2006Sep"":""65.984"",""2007Apr"":""66.235"",""2007Aug"":""69.851"",""2007Dec"":""65.181"",""2007Feb"":""63.932"",""2007Jan"":""60.358"",""2007Jul"":""68.985"",""2007Jun"":""65.882"",""2007Mar"":""64.972"",""2007May"":""67.2"",""2007Nov"":""71.579"",""2007Oct"":""70.61"",""2007Sep"":""67.855"",""2008Apr"":""74.042"",""2008Aug"":""79.982"",""2008Dec"":""80.526"",""2008Feb"":""70.26"",""2008Jan"":""68.55"",""2008Jul"":""78.534"",""2008Jun"":""75.205"",""2008Mar"":""70.595"",""2008May"":""75.65"",""2008Nov"":""82.071"",""2008Oct"":""81.58"",""2008Sep"":""79.361"",""2009Apr"":""79.906"",""2009Aug"":""80.694"",""2009Dec"":""78.009"",""2009Feb"":""82.354"",""2009Jan"":""82.452"",""2009Jul"":""80.919"",""2009Jun"":""79.251"",""2009Mar"":""80.421"",""2009May"":""81.496"",""2009Nov"":""80.203"",""2009Oct"":""80.313"",""2009Sep"":""79.603"",""2010Apr"":""80.368"",""2010Aug"":""81.76"",""2010Dec"":""82.542"",""2010Feb"":""80.088"",""2010Jan"":""80.109"",""2010Jul"":""81.453"",""2010Jun"":""78.994"",""2010Mar"":""79.451"",""2010May"":""80.635"",""2010Nov"":""83.662"",""2010Oct"":""83.118"",""2010Sep"":""82.225"",""2011Apr"":""84.86"",""2011Aug"":""90.927"",""2011Dec"":""91.431"",""2011Feb"":""85.693"",""2011Jan"":""85.102"",""2011Jul"":""90.124"",""2011Jun"":""87.191"",""2011Mar"":""86.323"",""2011May"":""88.188"",""2011Nov"":""92.726"",""2011Oct"":""92.146"",""2011Sep"":""91.087"",""2012Apr"":""95.61"",""2012Aug"":""97.636"",""2012Dec"":""99.154"",""2012Feb"":""94.431"",""2012Jan"":""93.888"",""2012Jul"":""97.124"",""2012Jun"":""96.615"",""2012Mar"":""94.804"",""2012May"":""96.118"",""2012Nov"":""98.806"",""2012Oct"":""98.442"",""2012Sep"":""98.11"",""2013Apr"":""97.894"",""2013Aug"":""101.708"",""2013Dec"":""102.041"",""2013Feb"":""100.039"",""2013Jan"":""99.651"",""2013Jul"":""99.687"",""2013Jun"":""101.222"",""2013Mar"":""100.308"",""2013May"":""101"",""2013Nov"":""102.063"",""2013Oct"":""100.324"",""2013Sep"":""101.909"",""2014Apr"":""99.505"",""2014Aug"":""101.361"",""2014Dec"":""100.339"",""2014Feb"":""102.098"",""2014Jan"":""102.157"",""2014Jul"":""99.899"",""2014Jun"":""101.684"",""2014Mar"":""102.011"",""2014May"":""101.886"",""2014Nov"":""100.606"",""2014Oct"":""99.427"",""2014Sep"":""101.088"",""2015Apr"":""97.037"",""2015Aug"":""98.44"",""2015Dec"":""97.316"",""2015Feb"":""100.002"",""2015Jan"":""100.18"",""2015Jul"":""97.117"",""2015Jun"":""99.035"",""2015Mar"":""99.774"",""2015May"":""99.314"",""2015Nov"":""97.619"",""2015Oct"":""96.421"",""2015Sep"":""98.162"",""2016Apr"":""96.211"",""2016Aug"":""94.892"",""2016Dec"":""93.606"",""2016Feb"":""96.847"",""2016Jan"":""97.097"",""2016Jul"":""93.602"",""2016Jun"":""95.567"",""2016Mar"":""96.536"",""2016May"":""93.364"",""2016Nov"":""93.952"",""2016Oct"":""92.796"",""2016Sep"":""94.578"",""2017Apr"":""89.748"",""2017Aug"":""91.16"",""2017Dec"":""90.072"",""2017Feb"":""92.998"",""2017Jan"":""93.287"",""2017Jul"":""89.761"",""2017Jun"":""91.849"",""2017Mar"":""92.643"",""2017May"":""91.951"",""2017Nov"":""90.335"",""2017Oct"":""88.867"",""2017Sep"":""90.874"",""2018Apr"":""86.533"",""2018Aug"":""88.754"",""2018Dec"":""88.334"",""2018Feb"":""89.687"",""2018Jan"":""88.377"",""2018Jul"":""87.067"",""2018Jun"":""89.07"",""2018Mar"":""89.462"",""2018May"":""89.028"",""2018Nov"":""88.429"",""2018Oct"":""86.671"",""2018Sep"":""88.624"",""2019Apr"":""85.583"",""2019Aug"":""88.094"",""2019Dec"":""88.241"",""2019Feb"":""88.017"",""2019Jan"":""86.679"",""2019Jul"":""86.501"",""2019Jun"":""88.027"",""2019Mar"":""88.013"",""2019May"":""88.008"",""2019Nov"":""88.182"",""2019Oct"":""86.595"",""2019Sep"":""88.128"",""2020Apr"":""86.032"",""2020Aug"":""88.445"",""2020Dec"":""88.482"",""2020Feb"":""88.356"",""2020Jan"":""86.932"",""2020Jul"":""86.879"",""2020Jun"":""88.466"",""2020Mar"":""88.415"",""2020May"":""88.467"",""2020Nov"":""88.411"",""2020Oct"":""86.81"",""2020Sep"":""88.469"",""2021Apr"":""86.636"",""2021Aug"":""89.953"",""2021Dec"":""91.107"",""2021Feb"":""88.778"",""2021Jan"":""87.359"",""2021Jul"":""88.137"",""2021Jun"":""89.429"",""2021Mar"":""88.901"",""2021May"":""89.218"",""2021Nov"":""90.775"",""2021Oct"":""88.965"",""2021Sep"":""90.11"",""2022Apr"":""90.025"",""2022Aug"":""94.19"",""2022Dec"":""95.411"",""2022Feb"":""91.69"",""2022Jan"":""90.098"",""2022Jul"":""92.18"",""2022Jun"":""93.176"",""2022Mar"":""92.034"",""2022May"":""92.781"",""2022Nov"":""95.175"",""2022Oct"":""93.366"",""2022Sep"":""94.567"",""2023Apr"":""94.39"",""2023Aug"":""98.33"",""2023Dec"":""99.366"",""2023Feb"":""96.144"",""2023Jan"":""94.628"",""2023Jul"":""96.371"",""2023Jun"":""97.382"",""2023Mar"":""96.492"",""2023May"":""97.1"",""2023Nov"":""99.121"",""2023Oct"":""97.257"",""2023Sep"":""98.606"",""2024Apr"":""97.85"",""2024Aug"":""101.158"",""2024Dec"":""101.479"",""2024Feb"":""99.942"",""2024Jan"":""96.929"",""2024Jul"":""99.294"",""2024Jun"":""100.542"",""2024Mar"":""100.116"",""2024May"":""100.42"",""2024Nov"":""101.408"",""2024Oct"":""99.641"",""2024Sep"":""101.219"",""2025Apr"":""98.926"",""2025Aug"":""101.602"",""2025Dec"":""101.761"",""2025Feb"":""101.517"",""2025Jan"":""98.477"",""2025Jul"":""99.824"",""2025Jun"":""101.518"",""2025Mar"":""101.533"",""2025May"":""101.525"",""2025Nov"":""101.705"",""2025Oct"":""99.957"",""2025Sep"":""101.608"",""DataSeries"":""        Accommodation""}"
